type,id,URL,author,editor,advisor,note,title,pages,article_no,num_pages,keywords,doi,journal,issue_date,volume,issue_no,description,month,year,issn,booktitle,acronym,edition,isbn,conf_loc,publisher,publisher_loc
article,3125504,https://dl.acm.org/citation.cfm?id=3125504,Elena  Di Lascio and Shkurta  Gashi and Danilo  Krasic and Silvia  Santini,,,,In-classroom Self-tracking for Teachers and Students: Preliminary Findings from a Pilot Study,865--870,,6,,10.1145/3123024.3125504,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,2998303,https://dl.acm.org/citation.cfm?id=2998303,Elizabeth  Kaziunas and Mark S. Ackerman and Silvia  Lindtner and Joyce M. Lee,,,,Caring Through Data: Attending to the Social and Emotional Experiences of Health Datafication,2260--2272,,13,"caregiving, chronic illness management, diabetes, diy health, emotion work, health and wellness, healthcare technology, personal data, personal health informatics, remote monitoring, self-tracking",10.1145/2998181.2998303,,,,,,,2017,,Proceedings of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing,CSCW '17,,978-1-4503-4335-0,"Portland, Oregon, USA",ACM,"New York, NY, USA"
article,3212877,https://dl.acm.org/citation.cfm?id=3212877,Ana  Tajadura-Jim&#233;nez and Francisco  Cuadrado and Patricia  Rick and Nadia  Bianchi-Berthouze and Aneesha  Singh and Aleksander  V&#228;ljam&#228;e and Fr&#233;d&#233;ric  Bevilacqua,,,,Designing a Gesture-sound Wearable System to Motivate Physical Activity by Altering Body Perception,46:1--46:6,46,6,"Interactive systems design, body movement, body-perception, embodied cognition, health, physical activity, psychological factors, self-care technology design, self-perception, self-tracking, sound",10.1145/3212721.3212877,,,,,,,2018,,Proceedings of the 5th International Conference on Movement and Computing,MOCO '18,,978-1-4503-6504-8,"Genoa, Italy",ACM,"New York, NY, USA"
article,3173827,https://dl.acm.org/citation.cfm?id=3173827,Fengjiao  Peng and Veronica Crista LaBelle and Emily Christen Yue and Rosalind W. Picard,,,,A Trip to the Moon: Personalized Animated Movies for Self-reflection,253:1--253:10,253,10,"animation, emotion, empathy, engagement, personalization, self-reflection",10.1145/3173574.3173827,,,,,,,2018,,Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems,CHI '18,,978-1-4503-5620-6,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3313432,https://dl.acm.org/citation.cfm?id=3313432,Mitchell  Gordon and Tim  Althoff and Jure  Leskovec,,,,Goal-setting And Achievement In Activity Tracking Apps: A Case Study Of MyFitnessPal,571--582,,12,,10.1145/3308558.3313432,,,,,,,2019,,The World Wide Web Conference,WWW '19,,978-1-4503-6674-8,"San Francisco, CA, USA",ACM,"New York, NY, USA"
article,2783572,https://dl.acm.org/citation.cfm?id=2783572,Jutta  Fortmann and Benjamin  Poppinga and Wilko  Heuten and Susanne  Boll,,,,Real-life Experiences with an Adaptive Light Bracelet,138--146,,9,"context awareness, digital jewellery, fluid intake reminder, light, observer experience, wearable computing",10.1145/2783446.2783572,,,,,,,2015,,Proceedings of the 2015 British HCI Conference,British HCI '15,,978-1-4503-3643-7,"Lincoln, Lincolnshire, United Kingdom",ACM,"New York, NY, USA"
article,3300475,https://dl.acm.org/citation.cfm?id=3300475,Pedro  Sanches and Axel  Janson and Pavel  Karpashevich and Camille  Nadal and Chengcheng  Qu and Claudia  Daud&#233;n Roquet and Muhammad  Umair and Charles  Windlin and Gavin  Doherty and Kristina  H&#246;&#246;k and Corina  Sas,,,,HCI and Affective Health: Taking Stock of a Decade of Studies and Charting Future Research Directions,245:1--245:17,245,17,"affective disorders, clinical trials, ethical issues, innovation, literature review",10.1145/3290605.3300475,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,2636086,https://dl.acm.org/citation.cfm?id=2636086,Kerry Shih-Ping Chang and Catalina M. Danis and Robert G. Farrell,,,,Lunch Line: Using Public Displays and Mobile Devices to Encourage Healthy Eating in an Organization,823--834,,12,"health challenges, healthy eating, mobile devices, persuasive technology, public displays",10.1145/2632048.2636086,,,,,,,2014,,Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp '14,,978-1-4503-2968-2,"Seattle, Washington",ACM,"New York, NY, USA"
article,3196784,https://dl.acm.org/citation.cfm?id=3196784,Rafal  Kocielnik and Daniel  Avrahami and Jennifer  Marlow and Di  Lu and Gary  Hsieh,,,,Designing for Workplace Reflection: A Chat and Voice-Based Conversational Agent,881--894,,14,"bots, conversational agents, modalities, reflection, workspace activity reporting",10.1145/3196709.3196784,,,,,,,2018,,Proceedings of the 2018 Designing Interactive Systems Conference,DIS '18,,978-1-4503-5198-0,"Hong Kong, China",ACM,"New York, NY, USA"
article,3284890,https://dl.acm.org/citation.cfm?id=3284890,Roberto  Reda and Antonella  Carbonaro,,,,Design and Development of a Linked Open Data-Based Web Portal for Sharing IoT Health and Fitness Datasets,43--48,,6,"health informatics, iot, lod, semantic web, wearable devices",10.1145/3284869.3284890,,,,,,,2018,,Proceedings of the 4th EAI International Conference on Smart Objects and Technologies for Social Good,Goodtechs '18,,978-1-4503-6581-9,"Bologna, Italy",ACM,"New York, NY, USA"
article,3287069,https://dl.acm.org/citation.cfm?id=3287069,Neille-Ann H. Tan and Han  Sha and Eda  Celen and Phucanh  Tran and Kelly  Wang and Gifford  Cheung and Philip  Hinch and Jeff  Huang,,,,Rewind: Automatically Reconstructing Everyday Memories with First-Person Perspectives,191:1--191:20,191,20,"digital memories, location history, travel experiences",10.1145/3287069,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Dec,2,4,,December,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3214273,https://dl.acm.org/citation.cfm?id=3214273,Rafal  Kocielnik and Lillian  Xiao and Daniel  Avrahami and Gary  Hsieh,,,,Reflection Companion: A Conversational System for Engaging Users in Reflection on Physical Activity,70:1--70:26,70,26,"Conversational design, behavior change, conversational AI, physical activity, reflection, reflective dialogues, self-learning",10.1145/3214273,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Jun,2,2,,July,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3264951,https://dl.acm.org/citation.cfm?id=3264951,Weichen  Wang and Gabriella M. Harari and Rui  Wang and Sandrine R. M&#252;ller and Shayan  Mirjafari and Kizito  Masaba and Andrew T. Campbell,,,,Sensing Behavioral Change over Time: Using Within-Person Variability Features from Mobile Sensing to Predict Personality Traits,141:1--141:21,141,21,"Mobile Sensing, Personality Traits, Within-Person Variability",10.1145/3264951,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Sep,2,3,,September,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3132024,https://dl.acm.org/citation.cfm?id=3132024,Christian  Holz and Edward J. Wang,,,,Glabella: Continuously Sensing Blood Pressure Behavior Using an Unobtrusive Wearable Device,58:1--58:23,58,23,"Physiological sensing, blood pressure monitoring, continuous tracking, convenience, cuffless sensing, heart rate monitoring, in-the-wild user study, pulse transit time, unobtrusive wearable, wearable device",10.1145/3132024,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,17-Sep,1,3,,September,2017,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3168738,https://dl.acm.org/citation.cfm?id=3168738,"Sean A. Munson, Rethinking assumptions in the design of health and wellness tracking tools, Interactions, v.25 n.1, January + February 2018",,,,,,,,,,,,,,,,,,,,,,,,
article,2350700,https://dl.acm.org/citation.cfm?id=2350700,"Ian Li, Personal informatics &amp; context: Using context to reveal factors that affect behavior, Journal of Ambient Intelligence and Smart Environments, v.4 n.1, p.71-72, January 2012",,,,,,,,,,,,,,,,,,,,,,,,
article,2034466,https://dl.acm.org/citation.cfm?id=2034466,"Han Yu , Zhiqi Shen , Chunyan Miao , Ah-Hwee Tan, A simple curious agent to help people be curious, The 10th International Conference on Autonomous Agents and Multiagent Systems, May 02-06, 2011, Taipei, Taiwan",,,,,,,,,,,,,,,,,,,,,,,,
article,2016662,https://dl.acm.org/citation.cfm?id=2016662,"Yasuhiko Sota , Keisuke Yamamoto , Masahito Hirakawa , Souichiro Doi , Yasuhisa Yamamoto, Support of self-management for chronic kidney failure patients, Proceedings of the 2011 Visual Information Communication - International Symposium, p.1-7, August 04-05, 2011, Hong Kong, China",,,,,,,,,,,,,,,,,,,,,,,,
article,2208381,https://dl.acm.org/citation.cfm?id=2208381,"Michael Nowak , Clifford Nass, Effects of behavior monitoring and perceived system benefit in online recommender systems, Proceedings of the SIGCHI Conference on Human Factors in Computing Systems, May 05-10, 2012, Austin, Texas, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,2975388,https://dl.acm.org/citation.cfm?id=2975388,"Chris Elsden , Mark Selby , Abigail Durrant , David Kirk, Fitter, happier, more productive: what to ask of a data-driven life, interactions, v.23 n.5, September + October 2016",,,,,,,,,,,,,,,,,,,,,,,,
article,2370229,https://dl.acm.org/citation.cfm?id=2370229,"Chloe Fan , Jodi Forlizzi , Anind K. Dey, A spark of activity: exploring informative art as visualization for physical activity, Proceedings of the 2012 ACM Conference on Ubiquitous Computing, September 05-08, 2012, Pittsburgh, Pennsylvania",,,,,,,,,,,,,,,,,,,,,,,,
article,3176494,https://dl.acm.org/citation.cfm?id=3176494,"Naveen Bagalkot , Tomas Sokoler , Riyaj Shaikh , Gaurav Singh , Anders Edelbo Lillie , Pratiksha Dixit , Aditi Rai , Chakravarthy Vignesh , Ashwin Senthil, ReRide, 16th IFIP TC 13 International Conference on Human-Computer Interaction --- INTERACT 2017, September 25-29, 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,2556498,https://dl.acm.org/citation.cfm?id=2556498,"Zachary Porges , Xi Yang , Apurva Desai , Catherine Ho , Ruwan Pallegedara , Raisa Razzaque , Dan Cosley, Achieve: evaluating the impact of progress logging and social feedback on goal achievement, Proceedings of the companion publication of the 17th ACM conference on Computer supported cooperative work &amp; social computing, February 15-19, 2014, Baltimore, Maryland, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,3021354,https://dl.acm.org/citation.cfm?id=3021354,"Clara Caldeira , Matthew Bietz , Yunan Chen, Looking for the unusual: how older adults utilize self-tracking techniques for health management, Proceedings of the 10th EAI International Conference on Pervasive Computing Technologies for Healthcare, p.227-230, May 16-19, 2016, Cancun, Mexico",,,,,,,,,,,,,,,,,,,,,,,,
article,2482357,https://dl.acm.org/citation.cfm?id=2482357,"Misha Sra , Chris Schmandt, Spotz: a location-based approach to self-awareness, Proceedings of the 8th international conference on Persuasive Technology, p.216-221, April 03-05, 2013, Sydney, NSW, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,1920431,https://dl.acm.org/citation.cfm?id=1920431,"S. Tejaswi Peesapati , Victoria Schwanda , Johnathon Schultz , Dan Cosley, Triggering memories with online maps, Proceedings of the 73rd ASIS&amp;T Annual Meeting on Navigating Streams in an Information Ecosystem, October 22-27, 2010, Pittsburgh, Pennsylvania",,,,,,,,,,,,,,,,,,,,,,,,
article,1958957,https://dl.acm.org/citation.cfm?id=1958957,"Xuan Zhao , Wenpeng Xiao , Changyan Chi , Min Yang, Integrating Twitter into Wiki to support informal awareness, Proceedings of the ACM 2011 conference on Computer supported cooperative work, March 19-23, 2011, Hangzhou, China",,,,,,,,,,,,,,,,,,,,,,,,
article,3025069,https://dl.acm.org/citation.cfm?id=3025069,"Ine Mols , Elise van den Hoven , Berry Eggen, Balance, Cogito and Dott: Exploring Media Modalities for Everyday-life Reflection, Proceedings of the Eleventh International Conference on Tangible, Embedded, and Embodied Interaction, March 20-23, 2017, Yokohama, Japan",,,,,,,,,,,,,,,,,,,,,,,,
article,2305405,https://dl.acm.org/citation.cfm?id=2305405,"Alina Pommeranz , Christian Detweiler , Pascal Wiggers , Catholijn M. Jonker, Self-reflection on personal values to support value-sensitive design, Proceedings of the 25th BCS Conference on Human-Computer Interaction, July 04-08, 2011, Newcastle-upon-Tyne, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,
article,2558859,https://dl.acm.org/citation.cfm?id=2558859,"Stacy M. Branham , Anja Thieme , Lisa P. Nathan , Steve Harrison , Deborah Tatar , Patrick Olivier, Co-creating &amp; identity-making in CSCW: revisiting ethics in design research, Proceedings of the companion publication of the 17th ACM conference on Computer supported cooperative work &amp; social computing, February 15-19, 2014, Baltimore, Maryland, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,3152353,https://dl.acm.org/citation.cfm?id=3152353,"Qingcheng Li , Heng Cao , Ye Lu, Connecting Paper to Digitization: a Homework Data Processing System with Data Labeling and Visualization, Proceedings of the 14th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services, November 07-10, 2017, Melbourne, VIC, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,2742958,https://dl.acm.org/citation.cfm?id=2742958,"Mark Whooley , Bernd Ploderer , Kathleen Gray, On the Integration of Self-tracking Data amongst Quantified Self Members, Proceedings of the 28th International BCS Human Computer Interaction Conference on HCI 2014 - Sand, Sea and Sky - Holiday HCI, September 09-12, 2014, Southport, UK",,,,,,,,,,,,,,,,,,,,,,,,
article,2661616,https://dl.acm.org/citation.cfm?id=2661616,"Jochen Meyer, Technologies for Wellbeing and Healthy Living: Perspectives and Challenges, International Journal of Handheld Computing Research, v.5 n.1, p.30-40, January 2014",,,,,,,,,,,,,,,,,,,,,,,,
article,2722008,https://dl.acm.org/citation.cfm?id=2722008,"Juan Jimenez Garcia , Hilde Bruyckere , David V. Keyson , Natalia Romero, Designing Personal Informatics for Self-reflection and Self-awareness: The Case of Children with Attention Deficit Hyperactivity Disorder, Proceedings of the 4th International Joint Conference on Ambient Intelligence, December 03-05, 2013, Dublin, Ireland",,,,,,,,,,,,,,,,,,,,,,,,
article,2716533,https://dl.acm.org/citation.cfm?id=2716533,"Deborah J. Cohen , Sara R. Keller , Gillian R. Hayes , David A. Dorr , Joan S. Ash , Dean F. Sittig, Developing a model for understanding patient collection of observations of daily living: a qualitative meta-synthesis of the Project HealthDesign program, Personal and Ubiquitous Computing, v.19 n.1, p.91-102, January 2015",,,,,,,,,,,,,,,,,,,,,,,,
article,3292193,https://dl.acm.org/citation.cfm?id=3292193,"Soojeong Yoo , Phillip Gough , Judy Kay, VRFit: an interactive dashboard for visualising of virtual reality exercise and daily step data, Proceedings of the 30th Australian Conference on Computer-Human Interaction, December 04-07, 2018, Melbourne, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,3301166,https://dl.acm.org/citation.cfm?id=3301166,"Carla Nave , Teresa Romão , Nuno Correia, Self-tracking emotional states through social media mobile photography, Proceedings of the 32nd International BCS Human Computer Interaction Conference, p.1-6, July 04-06, 2018, Belfast, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,
article,2534544,https://dl.acm.org/citation.cfm?id=2534544,"Rafal Kocielnik , Fabrizio Maria Maggi , Natalia Sidorova, Enabling self-reflection with LifelogExplorer: generating simple views from complex data, Proceedings of the 7th International Conference on Pervasive Computing Technologies for Healthcare, May 05-08, 2013, Venice, Italy",,,,,,,,,,,,,,,,,,,,,,,,
article,1979247,https://dl.acm.org/citation.cfm?id=1979247,"Matthew L. Lee , Anind K. Dey, Reflecting on pills and phone use: supporting awareness of functional abilities for older adults, Proceedings of the SIGCHI Conference on Human Factors in Computing Systems, May 07-12, 2011, Vancouver, BC, Canada",,,,,,,,,,,,,,,,,,,,,,,,
article,3154879,https://dl.acm.org/citation.cfm?id=3154879,"Fereshteh Amini , Khalad Hasan , Andrea Bunt , Pourang Irani, Data representations for in-situ exploration of health and fitness data, Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare, May 23-26, 2017, Barcelona, Spain",,,,,,,,,,,,,,,,,,,,,,,,
